PRODUCTIONDATE_DAY_LOC,SHIFT_NAME,LINE_NAME,CO_TYPE,CREW_ID,SIZE_TYPE,EFFECTIVE_RUNTIME,GOOD_PRODUCTION_QTY,REJECT_PRODUCTION_QTY,RUN_TIME,PRODUCTION_ORDER_RATE,INEFFICIENT_FLAG,NO_PRODUCT,DEFECTION_RATE
2025-01-03,Day-1,MKBC0701,Material_Handle,C,Junior Sparkle (Ages 2+),41.63953488,6881,260,42,86.0,0,0,0.03640946646127993
2025-01-03,Day-1,MKBC0901,Material_Filament,C,Classic Clean 100,236.2991128,18644,131,237,78.9,0,0,0.006977363515312916
2025-01-03,Day-1,MKBC0902,Material_Filament,C,Classic Clean 100,351.2801014,27416,594,354,78.9,0,0,0.021206711888611212
2025-01-03,Day-1,MKBC1001,Material_Handle,C,Defense Action Pro,389.1666667,23050,383,391,120.0,0,0,0.01634447147185593
2025-01-03,Day-1,MKBC1002,Material_Filament,C,Classic Clean 100,318.1242079,24800,226,320,157.8,0,0,0.009030608167505795
2025-01-03,Day-1,MKBC1101,Bundle_Material,C,Total Defense Shield,403.6501901,31548,497,116,78.9,0,0,0.015509439850210641
2025-01-03,Day-1,MKBC1101,Material_Filament,C,Total Defense Shield,0.0,0,0,288,78.9,0,1,
2025-01-03,Day-1,MKBC1201,Material_Filament,C,Zenith Active,314.9944738,25350,541,316,162.86,0,0,0.020895291800239465
2025-01-03,Day-1,MKBC1202,Bundle_Material,C,Kids FunBrush (Tandy),127.9069767,11000,401,129,86.0,0,0,0.0351723533023419
2025-01-03,Day-1,MKBC1202,Bundle_Material,C,Ocean Explorer (Ages 6+),195.3488372,16800,442,30,86.0,0,0,0.02563507713722306
2025-01-03,Day-1,MKBC1202,Material_Handle,C,Ocean Explorer (Ages 6+),0.0,0,0,165,86.0,0,1,
2025-01-03,Day-1,MKBC1301,Material_Handle,C,Advanced Hydro-Clean,384.0,9600,126,388,25.0,0,0,0.012954966070326958
2025-01-03,Day-1,MKFX2101,Material_Filament,C,Classic Clean 100,408.8212928,32256,448,410,78.9,0,0,0.0136986301369863
2025-01-03,Day-1,MKFX2102,Material_Filament,C,Classic Clean 100,434.3726236,33972,192,435,78.9,0,0,0.005619950825430277
2025-01-03,Day-1,MKTU2001,Material_Handle,C,PureMint Fresh,400.0,10000,229,402,25.0,0,0,0.02238733013979861
2025-01-03,Day-1,MKTU2002,Material_Handle,C,PureMint Fresh,280.0,7000,93,281,25.0,0,0,0.013111518398420978
2025-01-03,Day-1,MKTU2003,Material_Handle,C,Total Action Green,328.0,8200,445,330,25.0,0,0,0.05147484094852516
2025-01-03,Day-1,MKTU2004,Material_Handle,C,GreenClean Pro,337.4485597,8200,443,374,24.3,0,0,0.05125535115122064
2025-01-03,Day-1,MKTU2006,Material_Handle,C,Total Action Green,452.0,11300,385,452,25.0,0,0,0.0329482242190843
2025-01-03,Day-1,MKZA1401,Material_Filament,C,ActiveClean Guard,373.880597,24750,567,376,201.0,0,0,0.02239601848560256
2025-01-03,Day-1,MKZA1501,Bundle_Material,C,Super Soft Tech,255.2238806,17100,193,257,67.0,0,0,0.011160585207887585
2025-01-03,Day-1,MKZA1601,Material_Handle,C,Precision Grip 2.0,261.1940299,17500,501,263,67.0,0,0,0.027831787122937615
2025-01-03,Day-1,MKZA1801,Material_Handle,C,Total Action Model S,314.9253731,20800,351,317,134.0,0,0,0.016594960049170254
2025-01-03,Day-1,MKZA1802,Material_Handle,C,Total Action Model S,143.2835821,9600,269,145,67.0,0,0,0.027257067585368326
2025-01-03,Night-3,MAFT2201,Material_Handle,B,Renew 360,297.8333333,7148,630,317,48.0,0,0,0.08099768578040627
2025-01-03,Night-3,MAFT2202,Material_Filament,B,Renew 360,191.2916667,7891,349,56,24.0,0,0,0.04235436893203884
2025-01-03,Night-3,MAFT2202,Material_Handle,B,Renew 360,0.0,0,0,150,24.0,0,1,
2025-01-03,Night-3,MAFT2203,Material_Handle,B,Renew 360,228.0,5472,224,244,24.0,0,0,0.03932584269662921
2025-01-03,Night-3,MHPT2301,Material_Handle,B,Deep Action White,439.5833333,20800,305,442,96.0,0,0,0.0144515517649846
2025-01-03,Night-3,MHPT2302,Material_Handle,B,Deep Action White,431.25,20400,438,433,48.0,0,0,0.021019291678663978
2025-01-03,Night-3,MHPT2303,Material_Handle,B,Total Action Model S,443.7781109,29600,336,447,133.4,0,0,0.01122394441475147
2025-01-03,Night-3,MHPT2304,Material_Filament,B,Total Defense Shield,459.6580114,28732,476,460,63.16,0,0,0.016296904957545877
2025-01-03,Night-3,MHPT2305,Material_Filament,B,Classic Clean 100,395.5696203,25000,192,396,63.2,0,0,0.007621467132422992
2025-01-03,Night-3,MHPT2306,Material_Filament,B,Total Defense Shield,465.9911336,29132,607,469,63.16,0,0,0.02041090823497764
2025-01-03,Night-3,MHPT2307,UNKNOWN,B,Total Defense Shield,398.9867004,24900,494,399,63.16,0,0,0.019453414192328898
2025-01-03,Night-3,MKBC0101,Material_Handle,B,Safari Explorer (Ages 6+),348.8372093,29700,359,153,86.0,0,0,0.011943178415782294
2025-01-03,Night-3,MKBC0101,Bundle_Material,B,Safari Explorer (Ages 6+),0.0,0,0,198,86.0,0,1,
2025-01-03,Night-3,MKBC0102,Material_Filament,B,Pro-Shield Complete,294.8402948,24000,611,297,81.4,0,0,0.024826297184185935
2025-01-03,Night-3,MKBC0201,Material_Handle,B,EcoFresh Plus,397.8996499,33800,578,400,171.4,0,0,0.016813078131363082
2025-01-03,Night-3,MKBC0202,Material_Filament,B,Pro-Clean 5000,323.0958231,26300,129,324,244.2,0,0,0.004881001929698437
2025-01-03,Night-3,MKBC0301,Material_Filament,B,Classic Clean 100,421.5969582,32964,188,423,157.8,0,0,0.005670849420849421
2025-01-03,Night-3,MKBC0302,Material_Handle,B,EcoFresh Plus,417.4418605,35600,170,418,172.0,0,0,0.004752585965893207
2025-01-03,Night-3,MKBC0401,Material_Filament,B,Zenith Active,349.3798354,28450,422,351,162.86,0,0,0.014616237184815738
2025-01-03,Night-3,MKBC0402,Material_Filament,B,Zenith Active,415.0804372,33500,546,417,162.86,0,0,0.016037126240968102
2025-01-03,Night-3,MKBC0501,Material_Handle,B,GreenClean Pro,164.6090535,12000,432,169,72.9,0,0,0.03474903474903475
2025-01-03,Night-3,MKBC0502,Material_Handle,B,Super Soft Tech,303.3565548,23650,409,306,157.9,0,0,0.016999875306538095
2025-01-03,Night-3,MKBC0601,Material_Filament,B,Total Defense Shield,383.269962,29940,549,386,78.9,0,0,0.0180064941454295
2025-01-03,Night-3,MKBC0602,Material_Filament,B,Total Defense Shield,376.730038,29424,675,379,236.7,0,0,0.022425994219077046
2025-01-03,Night-3,MKBC0701,Material_Handle,B,Junior Sparkle (Ages 2+),426.744186,36700,577,428,172.0,0,0,0.015478713415779166
2025-01-03,Night-3,MKBC0901,Material_Filament,B,Classic Clean 100,411.4575412,32164,472,414,78.9,0,0,0.014462556685868367
2025-01-03,Night-3,MKBC0902,Material_Filament,B,Classic Clean 100,401.21673,31356,120,402,78.9,0,0,0.003812428516965307
2025-01-03,Night-3,MKBC1002,Material_Filament,B,Classic Clean 100,416.4258555,32856,420,420,157.8,0,0,0.012621709340064912
2025-01-03,Night-3,MKBC1102,Material_Handle,B,EcoFresh Plus,379.0697674,32300,269,381,172.0,0,0,0.008259387761368172
2025-01-03,Night-3,MKBC1201,Material_Filament,B,Zenith Active,409.5542183,33050,280,410,244.29,0,0,0.0084008400840084
2025-01-03,Night-3,MKBC1202,Bundle_Material,B,Safari Explorer (Ages 6+),267.4418605,22700,591,57,86.0,0,0,0.02537460821776652
2025-01-03,Night-3,MKBC1202,Material_Handle,B,Safari Explorer (Ages 6+),0.0,0,0,213,86.0,0,1,
2025-01-03,Night-3,MKBC1301,Material_Handle,B,Advanced Hydro-Clean,380.0,9500,293,384,25.0,0,0,0.029919330133769018
2025-01-03,Night-3,MKFX2101,Material_Filament,B,Classic Clean 100,415.2598226,32764,310,417,78.9,0,0,0.009372921327931305
2025-01-03,Night-3,MKFX2102,Material_Filament,B,Classic Clean 100,434.3726236,33972,350,436,78.9,0,0,0.0101975409358429
2025-01-03,Night-3,MKTU2001,Material_Handle,B,PureMint Fresh,428.0,10700,470,430,25.0,0,0,0.04207699194270367
2025-01-03,Night-3,MKTU2002,Material_Handle,B,PureMint Fresh,276.0,6900,148,302,25.0,0,0,0.020998864926220204
2025-01-03,Night-3,MKTU2003,Material_Handle,B,Total Action Green,364.0,9100,301,365,50.0,0,0,0.03201787043931496
2025-01-03,Night-3,MKTU2004,Material_Handle,B,GreenClean Pro,382.7160494,9300,154,383,24.3,0,0,0.016289401311614132
2025-01-03,Night-3,MKTU2006,Material_Handle,B,Total Action Green,400.0,10000,252,401,25.0,0,0,0.024580569644947328
2025-01-03,Night-3,MKZA1401,Material_Filament,B,ActiveClean Guard,412.6865672,27350,433,415,201.0,0,0,0.015585070006838715
2025-01-03,Night-3,MKZA1601,Material_Handle,B,Precision Grip 2.0,298.5074627,19700,189,299,67.0,0,0,0.009502740208155261
2025-01-03,Night-3,MKZA1801,Material_Handle,B,Total Action Model S,247.761194,16600,452,249,134.0,0,0,0.02650715458597232
2025-01-03,Night-3,MKZA1802,Material_Handle,B,Total Action Model S,219.4029851,14700,282,222,134.0,0,0,0.01882258710452543
2025-01-04,Afternoon-2,MAFT2201,Material_Handle,A,Renew 360,160.4583333,7151,161,169,24.0,0,0,0.02201859956236324
2025-01-04,Afternoon-2,MAFT2202,Material_Handle,A,Renew 360,80.83333333,5240,449,86,24.0,0,0,0.07892423976094216
2025-01-04,Afternoon-2,MAFT2203,Material_Handle,A,Renew 360,322.8333333,7748,642,341,48.0,0,0,0.07651966626936829
2025-01-04,Afternoon-2,MHPT2301,Material_Handle,A,Deep Action White,420.8333333,19900,271,423,48.0,0,0,0.013435129641564623
2025-01-04,Afternoon-2,MHPT2302,Material_Handle,A,Deep Action White,437.5,20700,135,440,48.0,0,0,0.0064794816414686825
2025-01-04,Afternoon-2,MHPT2303,Material_Handle,A,Total Action Model S,415.2923538,27400,380,418,66.7,0,0,0.013678905687544997
2025-01-04,Afternoon-2,MHPT2304,Material_Filament,A,Total Defense Shield,373.4008866,23584,243,374,63.16,0,0,0.010198514290510765
2025-01-04,Afternoon-2,MHPT2305,Material_Filament,A,Classic Clean 100,306.2025316,19352,92,308,63.2,0,0,0.004731536720839333
2025-01-04,Afternoon-2,MHPT2306,Material_Filament,A,Total Defense Shield,306.3964535,19352,669,311,63.16,0,0,0.03341491433994306
2025-01-04,Afternoon-2,MHPT2307,UNKNOWN,A,Total Defense Shield,430.9056365,26916,348,431,63.16,0,0,0.012764084507042254
2025-01-04,Afternoon-2,MKBC0101,Material_Handle,A,Kids FunBrush (Tandy),393.0232558,33800,117,394,172.0,0,0,0.0034495975469528554
2025-01-04,Afternoon-2,MKBC0102,Material_Filament,A,Pro-Shield Complete,270.2702703,21700,590,273,162.8,0,0,0.026469268730372364
2025-01-04,Afternoon-2,MKBC0201,Material_Handle,A,EcoFresh Plus,364.0606768,30900,507,375,171.4,0,0,0.01614289808004585
2025-01-04,Afternoon-2,MKBC0202,Material_Filament,A,Pro-Clean 5000,299.7542998,24100,532,303,244.2,0,0,0.02159792140305294
2025-01-04,Afternoon-2,MKBC0301,Material_Filament,A,Classic Clean 100,415.2598226,32464,345,416,157.8,0,0,0.010515407357737207
2025-01-04,Afternoon-2,MKBC0302,Material_Handle,A,EcoFresh Plus,418.6046512,35700,520,420,86.0,0,0,0.01435670900055218
2025-01-04,Afternoon-2,MKBC0401,Material_Filament,A,Zenith Active,429.8170208,34700,524,430,162.86,0,0,0.0148762207585737
2025-01-04,Afternoon-2,MKBC0402,Material_Filament,A,Zenith Active,412.0103156,33250,433,413,162.86,0,0,0.012855149481934508
2025-01-04,Afternoon-2,MKBC0501,Material_Handle,A,GreenClean Pro,295.6104252,21250,542,298,218.7,0,0,0.02487151248164464
2025-01-04,Afternoon-2,MKBC0502,Bundle_Material,A,ActiveClean Guard,288.7903737,22500,478,290,78.95,0,0,0.020802506745582733
2025-01-04,Afternoon-2,MKBC0502,Material_Handle,A,Super Soft Tech,91.83027232,7250,68,92,78.95,0,0,0.009292156326865263
2025-01-04,Afternoon-2,MKBC0601,Material_Filament,A,Total Defense Shield,420.3295311,33164,615,422,78.9,0,0,0.018206578051452087
2025-01-04,Afternoon-2,MKBC0602,Material_Filament,A,Total Defense Shield,419.0621039,33064,481,422,78.9,0,0,0.014338947682217917
2025-01-04,Afternoon-2,MKBC0701,Material_Handle,A,Junior Sparkle (Ages 2+),408.1395349,35100,269,410,86.0,0,0,0.0076055302666176595
2025-01-04,Afternoon-2,MKBC0702,Material_Filament,A,Classic Clean 100,279.6958175,21768,646,286,157.8,0,0,0.028821272419023825
2025-01-04,Afternoon-2,MKBC0901,Material_Filament,A,Classic Clean 100,389.7084918,30448,647,393,78.9,0,0,0.020807203730503297
2025-01-04,Afternoon-2,MKBC0902,Material_Filament,A,Classic Clean 100,396.0456274,30948,227,397,78.9,0,0,0.007281475541299118
2025-01-04,Afternoon-2,MKBC1001,Bundle_Material,A,Deep Action White,416.6666667,24700,354,419,60.0,0,0,0.014129480322503392
2025-01-04,Afternoon-2,MKBC1002,Material_Filament,A,Classic Clean 100,404.9176172,31648,251,406,157.8,0,0,0.007868585222107276
2025-01-04,Afternoon-2,MKBC1102,Material_Handle,A,EcoFresh Plus,381.9767442,32550,200,383,258.0,0,0,0.0061068702290076335
2025-01-04,Afternoon-2,MKBC1201,Material_Filament,A,Zenith Active,354.9060543,28600,119,357,244.29,0,0,0.004143598314704551
2025-01-04,Afternoon-2,MKBC1202,Bundle_Material,A,Kids FunBrush (Tandy),133.7209302,11500,320,134,86.0,0,0,0.02707275803722504
2025-01-04,Afternoon-2,MKBC1301,Material_Handle,A,Advanced Hydro-Clean,332.0,8300,647,339,25.0,0,0,0.07231474237174472
2025-01-04,Afternoon-2,MKFX2101,Material_Filament,A,Classic Clean 100,376.8314322,29432,584,378,78.9,0,0,0.01945628997867804
2025-01-04,Afternoon-2,MKFX2102,Material_Filament,A,Classic Clean 100,421.5969582,32964,112,423,78.9,0,0,0.0033861410085862863
2025-01-04,Afternoon-2,MKTU2001,Material_Handle,A,PureMint Fresh,388.0,9700,361,390,50.0,0,0,0.03588112513666634
2025-01-04,Afternoon-2,MKTU2002,Material_Handle,A,PureMint Fresh,408.0,10200,422,409,25.0,0,0,0.039728864620598756
2025-01-04,Afternoon-2,MKTU2003,Material_Handle,A,Total Action Green,264.0,6600,450,270,25.0,0,0,0.06382978723404255
2025-01-04,Afternoon-2,MKTU2004,Material_Handle,A,GreenClean Pro,395.0617284,9600,446,397,24.3,0,0,0.044395779414692416
2025-01-04,Afternoon-2,MKTU2006,Material_Handle,A,Total Action Green,412.0,10300,163,413,50.0,0,0,0.015578705916085253
2025-01-04,Afternoon-2,MKZA1401,Material_Filament,A,ActiveClean Guard,389.5522388,25800,216,397,134.0,0,0,0.008302583025830259
2025-01-04,Afternoon-2,MKZA1601,Material_Handle,A,Precision Grip 2.0,268.6567164,18000,462,272,67.0,0,0,0.025024374390640234
2025-01-04,Afternoon-2,MKZA1801,Material_Handle,A,Total Action Model S,268.6567164,18000,332,270,67.0,0,0,0.018110408029674886
2025-01-04,Afternoon-2,MKZA1802,Material_Handle,A,Total Action Model S,268.6567164,18000,188,270,134.0,0,0,0.010336485594897735
2025-01-04,Day-1,MAFT2201,Material_Handle,C,Renew 360,306.5,7356,439,329,48.0,0,0,0.05631815266196279
2025-01-04,Day-1,MAFT2202,Material_Handle,C,Renew 360,144.0,6756,555,158,24.0,0,0,0.07591300779647107
2025-01-04,Day-1,MAFT2203,Material_Handle,C,Renew 360,276.0,6624,341,297,24.0,0,0,0.04895908111988514
2025-01-04,Day-1,MHPT2301,Material_Handle,C,Deep Action White,416.6666667,20000,532,419,48.0,0,0,0.0259107734268459
2025-01-04,Day-1,MHPT2302,Material_Handle,C,Deep Action White,437.5,20700,482,440,48.0,0,0,0.022755169483523748
2025-01-04,Day-1,MHPT2303,Material_Handle,C,Total Action Model S,427.2863568,28200,217,429,133.4,0,0,0.007636274061301334
2025-01-04,Day-1,MHPT2304,Material_Filament,C,Total Defense Shield,437.3654212,27324,552,439,63.16,0,0,0.019801980198019802
2025-01-04,Day-1,MHPT2305,Material_Filament,C,Classic Clean 100,425.8860759,26916,568,428,63.2,0,0,0.02066656964051812
2025-01-04,Day-1,MHPT2306,Material_Filament,C,Total Defense Shield,279.3540215,17644,524,282,63.16,0,0,0.028841919859092912
2025-01-04,Day-1,MHPT2307,UNKNOWN,C,Total Defense Shield,443.5718809,27716,452,444,63.16,0,0,0.016046577676796365
2025-01-04,Day-1,MKBC0101,Bundle_Material,C,Kids FunBrush (Tandy),352.3255814,30000,507,237,86.0,0,0,0.016619136591601927
2025-01-04,Day-1,MKBC0101,Material_Handle,C,Kids FunBrush (Tandy),0.0,0,0,116,86.0,0,1,
2025-01-04,Day-1,MKBC0102,Material_Filament,C,Pro-Shield Complete,287.4692875,23100,462,301,81.4,0,0,0.0196078431372549
2025-01-04,Day-1,MKBC0201,Material_Handle,C,EcoFresh Plus,381.5635939,32400,124,390,171.4,0,0,0.003812569179682696
2025-01-04,Day-1,MKBC0202,Material_Filament,C,Pro-Clean 5000,310.8108108,25000,201,312,162.8,0,0,0.00797587397325503
2025-01-04,Day-1,MKBC0301,Material_Filament,C,Classic Clean 100,364.0557668,28724,366,365,78.9,0,0,0.012581643176349262
2025-01-04,Day-1,MKBC0302,Material_Handle,C,EcoFresh Plus,363.9534884,31000,533,365,172.0,0,0,0.01690292709225256
2025-01-04,Day-1,MKBC0401,Material_Filament,C,Zenith Active,399.115805,32200,443,401,162.86,0,0,0.01357105658180927
2025-01-04,Day-1,MKBC0402,Material_Filament,C,Zenith Active,421.2206803,34000,160,423,162.86,0,0,0.00468384074941452
2025-01-04,Day-1,MKBC0501,Material_Handle,C,GreenClean Pro,171.4677641,12500,591,176,145.8,0,0,0.04514551982277901
2025-01-04,Day-1,MKBC0502,Material_Handle,C,Super Soft Tech,0.0,0,250,3,78.95,1,0,1.0
2025-01-04,Day-1,MKBC0601,Material_Filament,C,Total Defense Shield,358.9860583,28024,156,360,78.9,0,0,0.0055358410220014195
2025-01-04,Day-1,MKBC0602,Material_Filament,C,Total Defense Shield,387.0722433,30240,384,388,157.8,0,0,0.012539184952978056
2025-01-04,Day-1,MKBC0702,Tooling,C,Classic Clean 100,127.756654,10080,223,129,78.9,0,0,0.021644181306415607
2025-01-04,Day-1,MKBC0901,Material_Filament,C,Classic Clean 100,371.6603295,29024,646,374,157.8,0,0,0.02177283451297607
2025-01-04,Day-1,MKBC0902,Material_Filament,C,Classic Clean 100,405.0190114,31656,575,407,78.9,0,0,0.017839967732927925
2025-01-04,Day-1,MKBC1001,Bundle_Material,C,Deep Action White,200.0,12000,380,202,60.0,0,0,0.030694668820678513
2025-01-04,Day-1,MKBC1001,Bundle_Material,C,Defense Action Pro,98.33333333,5900,582,100,60.0,0,0,0.08978710274606604
2025-01-04,Day-1,MKBC1002,Material_Filament,C,Classic Clean 100,376.0963245,29374,430,378,157.8,0,0,0.014427593611595759
2025-01-04,Day-1,MKBC1101,Material_Filament,C,Total Defense Shield,159.6451204,12596,324,161,78.9,0,0,0.025077399380804954
2025-01-04,Day-1,MKBC1102,Material_Handle,C,EcoFresh Plus,375.5813953,32000,322,254,172.0,0,0,0.009962254810964667
2025-01-04,Day-1,MKBC1102,Material_Filament,C,EcoFresh Plus,0.0,0,0,123,86.0,0,1,
2025-01-04,Day-1,MKBC1201,Material_Filament,C,Zenith Active,407.0981211,32850,159,409,162.86,0,0,0.0048168681268744885
2025-01-04,Day-1,MKBC1301,Material_Handle,C,Advanced Hydro-Clean,304.0,7600,435,307,25.0,0,0,0.054138145612943375
2025-01-04,Day-1,MKFX2101,Material_Filament,C,Classic Clean 100,408.8212928,31956,356,410,78.9,0,0,0.011017578608566477
2025-01-04,Day-1,MKFX2102,Material_Filament,C,Classic Clean 100,396.0456274,30948,530,397,78.9,0,0,0.016837156109028528
2025-01-04,Day-1,MKTU2001,Material_Handle,C,PureMint Fresh,300.0,7500,293,305,25.0,0,0,0.03759784421917105
2025-01-04,Day-1,MKTU2002,Material_Handle,C,PureMint Fresh,400.0,10000,344,400,50.0,0,0,0.033255993812838364
2025-01-04,Day-1,MKTU2003,Material_Handle,C,Total Action Green,388.0,9700,402,423,50.0,0,0,0.03979410017818254
2025-01-04,Day-1,MKTU2004,Material_Handle,C,GreenClean Pro,390.9465021,9500,217,391,24.3,0,0,0.022331995471853452
2025-01-04,Day-1,MKTU2006,Material_Handle,C,Total Action Green,456.0,11400,187,456,25.0,0,0,0.016138776214723396
2025-01-04,Day-1,MKZA1401,Material_Filament,C,ActiveClean Guard,384.3283582,25450,637,387,134.0,0,0,0.02441829263617894
2025-01-04,Day-1,MKZA1601,Material_Handle,C,Precision Grip 2.0,271.641791,18200,573,275,67.0,0,0,0.030522558994300324
2025-01-04,Day-1,MKZA1801,Material_Handle,C,Total Action Model S,262.6865672,17600,522,265,134.0,0,0,0.028804767685685906
2025-01-04,Day-1,MKZA1802,Material_Handle,C,Total Action Model S,220.8955224,14800,237,223,67.0,0,0,0.01576112256434129
2025-01-04,Night-3,MAFT2203,Material_Handle,B,Renew 360,277.25,6654,573,295,24.0,0,0,0.0792860107928601
2025-01-04,Night-3,MHPT2301,Material_Handle,B,Deep Action White,443.75,21000,347,447,48.0,0,0,0.016255211505129527
2025-01-04,Night-3,MHPT2302,Material_Handle,B,Deep Action White,437.5,21000,746,443,48.0,0,0,0.03430515956957601
2025-01-04,Night-3,MHPT2303,Material_Handle,B,Total Action Model S,449.7751124,30000,340,451,133.4,0,0,0.01120632827949901
2025-01-04,Night-3,MHPT2304,Material_Filament,B,Total Defense Shield,456.4914503,28532,527,457,63.16,0,0,0.018135517395643345
2025-01-04,Night-3,MHPT2305,Material_Filament,B,Classic Clean 100,462.5316456,28932,390,463,63.2,0,0,0.013300593411090649
2025-01-04,Night-3,MHPT2306,Material_Filament,B,Total Defense Shield,467.5744142,29232,74,468,63.16,0,0,0.002525080188357333
2025-01-04,Night-3,MHPT2307,UNKNOWN,B,Total Defense Shield,450.0316656,28124,285,450,63.16,0,0,0.010032032102502728
2025-01-04,Night-3,MKBC0101,Material_Handle,B,Kids FunBrush (Tandy),406.9767442,34700,199,408,172.0,0,0,0.0057021691165935985
2025-01-04,Night-3,MKBC0102,Material_Filament,B,Pro-Shield Complete,324.3243243,26100,312,326,162.8,0,0,0.011812812358019082
2025-01-04,Night-3,MKBC0202,Material_Filament,B,Pro-Clean 5000,375.9213759,30300,109,377,162.8,0,0,0.0035844651254562793
2025-01-04,Night-3,MKBC0301,Material_Filament,B,Classic Clean 100,396.0456274,31248,412,397,78.9,0,0,0.01301326595072647
2025-01-04,Night-3,MKBC0302,Material_Handle,B,EcoFresh Plus,432.5581395,36900,349,434,172.0,0,0,0.009369379043732718
2025-01-04,Night-3,MKBC0401,Material_Filament,B,Zenith Active,410.782267,33150,335,413,81.43,0,0,0.010004479617739287
2025-01-04,Night-3,MKBC0402,Material_Filament,B,Zenith Active,369.6426378,29800,434,372,162.86,0,0,0.01435470000661507
2025-01-04,Night-3,MKBC0501,Material_Handle,B,GreenClean Pro,222.2222222,16200,582,224,145.8,0,0,0.03468001430103682
2025-01-04,Night-3,MKBC0502,Bundle_Material,B,ActiveClean Guard,360.9879671,28200,495,362,78.95,0,0,0.017250392054364874
2025-01-04,Night-3,MKBC0601,Material_Filament,B,Total Defense Shield,415.2598226,32464,254,416,78.9,0,0,0.007763310715813925
2025-01-04,Night-3,MKBC0602,Material_Filament,B,Total Defense Shield,422.7629911,33056,352,423,157.8,0,0,0.01053639846743295
2025-01-04,Night-3,MKBC0701,Material_Handle,B,Junior Sparkle (Ages 2+),441.8604651,38000,95,443,86.0,0,0,0.0024937655860349127
2025-01-04,Night-3,MKBC0702,Material_Filament,B,Classic Clean 100,434.3726236,33972,295,435,78.9,0,0,0.008608865672512914
